Date,Value,Anomaly
199108,2.73,2.36
199109,3.46,3.23
199110,2.52,2.28
199111,3.14,2.98
199112,4.61,4.42
199201,4.76,4.65
199202,4.29,4.10
199203,4.06,3.88
199204,3.88,3.60
199205,5.73,5.48
199206,6.24,5.86
199207,6.24,5.73
199208,5.92,5.55
199209,4.65,4.42
199210,3.72,3.48
199211,3.46,3.30
199212,3.85,3.66
199301,4.47,4.36
199302,4.43,4.24
199303,4.07,3.89
199304,3.63,3.35
199305,3.45,3.20
199306,3.31,2.93
199307,2.68,2.17
199308,3.80,3.43
199309,-0.72,-0.95
199310,-0.76,-1.00
199311,-0.47,-0.63
199312,-0.84,-1.03
199401,-1.24,-1.35
199402,-1.35,-1.54
199403,-1.17,-1.35
199404,-1.12,-1.40
199405,0.70,0.45
199406,-0.96,-1.34
199407,-1.69,-2.20
199408,-2.02,-2.39
199409,-2.17,-2.40
199410,0.21,-0.03
199411,1.03,0.87
199412,1.10,0.91
199501,1.27,1.16
199502,-0.45,-0.64
199503,-0.55,-0.73
199504,-0.46,-0.74
199505,-0.22,-0.47
199506,-0.09,-0.47
199507,-0.86,-1.37
199508,-1.32,-1.69
199509,-0.69,-0.92
199510,-1.52,-1.76
199511,-1.97,-2.13
199512,-2.18,-2.37
199601,-2.40,-2.51
199602,-2.79,-2.98
199603,-3.23,-3.41
199604,-3.86,-4.14
199605,-4.93,-5.18
199606,0.59,0.21
199607,0.85,0.34
199608,1.07,0.70
199609,1.43,1.20
199610,1.55,1.31
199611,1.26,1.10
199612,0.48,0.29
199701,0.84,0.73
199702,1.06,0.87
199703,0.28,0.10
199704,1.09,0.81
199705,1.24,0.99
199706,1.57,1.19
199707,1.65,1.14
199708,1.44,1.07
199709,1.81,1.58
199710,1.50,1.26
199711,1.52,1.36
199712,2.46,2.27
199801,1.70,1.59
199802,1.73,1.54
199803,2.34,2.16
199804,2.45,2.17
199805,-0.59,-0.84
199806,-1.22,-1.60
199807,-0.09,-0.60
199808,-0.40,-0.77
199809,-1.34,-1.57
199810,1.66,1.42
199811,1.66,1.50
199812,-0.31,-0.50
199901,-0.66,-0.77
199902,-1.45,-1.64
199903,-1.56,-1.74
199904,0.39,0.11
199905,0.57,0.32
199906,0.67,0.29
199907,1.35,0.84
199908,1.92,1.55
199909,-0.15,-0.38
199910,-0.79,-1.03
199911,-1.60,-1.76
199912,-1.76,-1.95
200001,-2.32,-2.43
200002,-3.11,-3.30
200003,-2.42,-2.60
200004,-2.85,-3.13
200005,-4.04,-4.29
200006,-3.11,-3.49
200007,-3.58,-4.09
200008,-4.09,-4.46
200009,-5.10,-5.33
200010,1.69,1.45
200011,2.45,2.29
200012,2.15,1.96
200101,2.68,2.57
200102,2.55,2.36
200103,2.70,2.52
200104,2.49,2.21
200105,2.59,2.34
200106,2.38,2.00
200107,-0.45,-0.96
200108,-0.52,-0.89
200109,-1.24,-1.47
200110,-1.97,-2.21
200111,-1.68,-1.84
200112,-1.80,-1.99
200201,-1.88,-1.99
200202,-2.00,-2.19
200203,-2.04,-2.22
200204,-2.81,-3.09
200205,-3.78,-4.03
200206,-4.31,-4.69
200207,-4.12,-4.63
200208,-4.53,-4.90
200209,-3.47,-3.70
200210,-2.74,-2.98
200211,-2.56,-2.72
200212,-1.90,-2.09
200301,-2.61,-2.72
200302,-2.03,-2.22
200303,-1.89,-2.07
200304,-2.23,-2.51
200305,-3.00,-3.25
200306,-2.88,-3.26
200307,-4.31,-4.82
200308,-4.81,-5.18
200309,-5.07,-5.30
200310,-4.87,-5.11
200311,-4.31,-4.47
200312,-4.42,-4.61
200401,-4.35,-4.46
200402,0.46,0.27
200403,0.11,-0.07
200404,1.53,1.25
200405,0.77,0.52
200406,0.48,0.10
200407,0.40,-0.11
200408,0.22,-0.15
200409,0.58,0.35
200410,0.89,0.65
200411,1.82,1.66
200412,1.69,1.50
200501,2.27,2.16
200502,3.19,3.00
200503,3.40,3.22
200504,3.60,3.32
200505,3.98,3.73
200506,3.66,3.28
200507,-1.04,-1.55
200508,-0.48,-0.85
200509,-0.52,-0.75
200510,-0.43,-0.67
200511,-1.09,-1.25
200512,-1.67,-1.86
200601,-2.32,-2.43
200602,-2.89,-3.08
200603,-3.17,-3.35
200604,-3.93,-4.21
200605,-4.71,-4.96
200606,-4.83,-5.21
200607,0.54,0.03
200608,2.30,1.93
200609,2.76,2.53
200610,3.09,2.85
200611,2.17,2.01
200612,2.21,2.02
200701,2.44,2.33
200702,2.03,1.84
200703,1.89,1.71
200704,1.88,1.60
200705,2.43,2.18
200706,-0.03,-0.41
200707,0.00,-0.51
200708,-0.61,-0.98
200709,-0.66,-0.89
200710,-1.42,-1.66
200711,-1.70,-1.86
200712,-0.87,-1.06
200801,-0.72,-0.83
200802,-0.80,-0.99
200803,-1.20,-1.38
200804,-1.69,-1.97
200805,-1.68,-1.93
200806,-2.22,-2.60
200807,1.55,1.04
200808,1.59,1.22
200809,-0.34,-0.57
200810,-0.20,-0.44
200811,-0.56,-0.72
200812,-0.47,-0.66
200901,-1.08,-1.19
200902,-1.70,-1.89
200903,-2.26,-2.44
200904,-2.67,-2.95
200905,-3.06,-3.31
200906,-2.80,-3.18
200907,-2.46,-2.97
200908,-3.37,-3.74
200909,-3.02,-3.25
200910,-2.62,-2.86
200911,-2.75,-2.91
200912,0.28,0.09
201001,1.07,0.96
201002,1.67,1.48
201003,1.89,1.71
201004,2.14,1.86
201005,1.76,1.51
201006,1.54,1.16
201007,2.68,2.17
201008,-0.23,-0.60
201009,-0.66,-0.89
201010,-0.97,-1.21
201011,-1.37,-1.53
201012,-1.56,-1.75
201101,-2.02,-2.13
201102,-2.05,-2.24
201103,-2.97,-3.15
201104,-3.74,-4.02
201105,-4.36,-4.61
201106,-5.26,-5.64
201107,-5.65,-6.16
201108,-6.03,-6.40
201109,-5.61,-5.84
201110,-5.15,-5.39
201111,-4.86,-5.02
201112,-3.29,-3.48
201201,-3.47,-3.58
201202,-3.40,-3.59
201203,-3.72,-3.90
201204,-4.22,-4.50
201205,-4.35,-4.60
201206,-5.03,-5.41
201207,-5.04,-5.55
201208,-5.50,-5.87
201209,-5.40,-5.63
201210,-5.63,-5.87
201211,-5.73,-5.89
201212,-5.31,-5.50
201301,-4.89,-5.00
201302,-4.59,-4.78
201303,-4.74,-4.92
201304,-5.14,-5.42
201305,-5.72,-5.97
201306,-6.12,-6.50
201307,-4.60,-5.11
201308,-4.56,-4.93
201309,-2.30,-2.53
201310,-2.39,-2.63
201311,-1.98,-2.14
201312,-2.06,-2.25
201401,-2.62,-2.73
201402,-3.16,-3.35
201403,-3.56,-3.74
201404,-3.96,-4.24
201405,-3.89,-4.14
201406,-4.50,-4.88
201407,0.54,0.03
201408,0.17,-0.20
201409,1.11,0.88
201410,0.45,0.21
201411,0.37,0.21
201412,0.21,0.02
201501,0.83,0.72
201502,0.63,0.44
201503,0.34,0.16
201504,0.22,-0.06
201505,1.44,1.19
201506,1.51,1.13
201507,2.58,2.07
201508,1.79,1.42
201509,0.84,0.61
201510,2.01,1.77
201511,2.11,1.95
201512,2.20,2.01
201601,-0.06,-0.17
201602,-0.63,-0.82
201603,-1.53,-1.71
201604,-1.45,-1.73
201605,-1.44,-1.69
201606,-1.62,-2.00
201607,-2.69,-3.20
201608,-1.84,-2.21
201609,-1.68,-1.91
201610,-2.44,-2.68
201611,0.40,0.24
201612,0.60,0.41
201701,1.48,1.37
201702,-0.35,-0.54
201703,-1.08,-1.26
201704,-1.03,-1.31
201705,-1.19,-1.44
201706,-1.38,-1.76
201707,0.18,-0.33
201708,0.54,0.17
201709,0.89,0.66
201710,-0.16,-0.40
201711,-1.09,-1.25
201712,-1.73,-1.92
201801,-2.30,-2.41
201802,-2.35,-2.54
201803,-3.04,-3.22
201804,-3.86,-4.14
201805,-4.62,-4.87
201806,-4.97,-5.35
201807,-4.64,-5.15
201808,-4.83,-5.20
201809,-4.45,-4.68
201810,-2.69,-2.93
201811,-2.60,-2.76
201812,-2.16,-2.35
201901,-2.07,-2.18
201902,-1.89,-2.08
201903,-1.46,-1.64
201904,-1.11,-1.39
201905,-1.03,-1.28
201906,-1.25,-1.63
201907,-1.81,-2.32
201908,-2.74,-3.11
201909,-2.93,-3.16
201910,-2.49,-2.73
201911,-1.25,-1.41
201912,-1.14,-1.33
202001,-1.23,-1.34
202002,-0.96,-1.15
202003,-0.66,-0.84
202004,-0.95,-1.23
202005,-1.85,-2.10
202006,-2.52,-2.90
202007,-2.68,-3.19
202008,-4.27,-4.64
202009,-4.63,-4.86
202010,-4.73,-4.97
202011,-4.88,-5.04
202012,-4.70,-4.89
202101,-4.50,-4.61
202102,-4.32,-4.51
202103,-4.13,-4.31
202104,-4.33,-4.61
202105,-4.35,-4.60
202106,-3.97,-4.35
202107,-3.19,-3.70
202108,-3.13,-3.50
202109,-3.43,-3.66
202110,-3.61,-3.85
202111,-4.06,-4.22
202112,-4.21,-4.40
202201,-4.26,-4.37
202202,-4.12,-4.31
202203,-4.12,-4.30
202204,-4.94,-5.22
202205,-5.81,-6.06
202206,-4.65,-5.03
202207,-4.50,-5.01
202208,-3.36,-3.73
202209,-3.78,-4.01
202210,-2.41,-2.65
202211,-2.19,-2.35
202212,-2.14,-2.33
202301,-1.82,-1.93
202302,-1.74,-1.93
202303,-1.49,-1.67
202304,-1.71,-1.99
202305,-1.48,-1.73
202306,-1.64,-2.02
202307,-3.17,-3.68
202308,-3.86,-4.23
202309,-3.97,-4.20
202310,-4.15,-4.39
202311,-3.99,-4.15
202312,-3.52,-3.71
